LINK,NUM,OBSERVED,TRANTIME,AVGPROB,NDETECT
|('entry_minny', 'entry_minny')|,3000,True,7.0,0.54545454545454541,1
|('entry_minny', 'entry_minny')|,4000,True,1.0,0.94444444444444442,9
|('entry_minny', 'entry_minny')|,4000,True,10.0,1.0,1
|('entry_minny', 'entry_minny')|,4000,True,6.0,0.5,1
|('entry_minny', 'entry_minny')|,5000,True,1.0,1.0,5
|('entry_micky', 'exit_goofy')|,100,True,5.0,0.46071870556132061,3
|('entry_micky', 'exit_goofy')|,100,True,6.0,0.80254912618800556,7
|('entry_micky', 'exit_goofy')|,500,False,0.0,0.0,0.0
|('entry_micky', 'exit_goofy')|,1000,False,0.0,0.0,0.0
|('entry_micky', 'exit_goofy')|,2000,False,0.0,0.0,0.0
|('entry_micky', 'exit_goofy')|,3000,False,0.0,0.0,0.0
|('entry_micky', 'exit_goofy')|,4000,False,0.0,0.0,0.0
|('entry_micky', 'exit_goofy')|,5000,False,0.0,0.0,0.0
|('entry_micky', 'exit_daisy')|,100,True,10.0,0.29078340695441063,3
|('entry_micky', 'exit_daisy')|,100,True,11.0,0.78154696540551305,14
|('entry_micky', 'exit_daisy')|,100,True,12.0,0.39739501288847734,5
|('entry_micky', 'exit_daisy')|,100,True,13.0,0.19901719901719903,1
|('entry_micky', 'exit_daisy')|,500,False,0.0,0.0,0.0
|('entry_micky', 'exit_daisy')|,1000,False,0.0,0.0,0.0
|('entry_micky', 'exit_daisy')|,2000,False,0.0,0.0,0.0
|('entry_micky', 'exit_daisy')|,3000,False,0.0,0.0,0.0
|('entry_micky', 'exit_daisy')|,4000,False,0.0,0.0,0.0
|('entry_micky', 'exit_daisy')|,5000,False,0.0,0.0,0.0
|('exit_daisy', 'entry_minny')|,100,True,0.0,0.0,0.0
|('exit_daisy', 'entry_minny')|,500,True,0.0,0.0,0.0
|('exit_daisy', 'entry_minny')|,1000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_minny')|,2000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_minny')|,3000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_minny')|,4000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_minny')|,5000,True,0.0,0.0,0.0
|('exit_goofy', 'entry_micky')|,100,True,0.0,0.0,0.0
|('exit_goofy', 'entry_micky')|,500,True,0.0,0.0,0.0
|('exit_goofy', 'entry_micky')|,1000,True,0.0,0.0,0.0
|('exit_goofy', 'entry_micky')|,2000,True,0.0,0.0,0.0
|('exit_goofy', 'entry_micky')|,3000,True,0.0,0.0,0.0
|('exit_goofy', 'entry_micky')|,4000,True,0.0,0.0,0.0
|('exit_goofy', 'entry_micky')|,5000,True,0.0,0.0,0.0
|('exit_donald', 'exit_daisy')|,100,True,3.0,1.0,1
|('exit_donald', 'exit_daisy')|,100,True,4.0,1.0,1
|('exit_donald', 'exit_daisy')|,100,True,5.0,1.0,1
|('exit_donald', 'exit_daisy')|,500,True,1.0,1.0,1
|('exit_donald', 'exit_daisy')|,500,True,2.0,0.39999999999999997,1
|('exit_donald', 'exit_daisy')|,500,True,3.0,0.27272727272727271,1
|('exit_donald', 'exit_daisy')|,500,True,4.0,0.8205128205128206,3
|('exit_donald', 'exit_daisy')|,500,True,5.0,0.7295454545454545,5
|('exit_donald', 'exit_daisy')|,500,True,6.0,0.69086538461538471,4
|('exit_donald', 'exit_daisy')|,500,True,9.0,1.0,1
|('exit_donald', 'exit_daisy')|,500,True,10.0,0.18181818181818182,1
|('exit_donald', 'exit_daisy')|,500,True,11.0,1.0,1
|('exit_donald', 'exit_daisy')|,500,True,15.0,0.27272727272727271,1
|('exit_donald', 'exit_daisy')|,1000,True,1.0,0.33333333333333337,1
|('exit_donald', 'exit_daisy')|,1000,True,2.0,0.41666666666666669,2
|('exit_donald', 'exit_daisy')|,1000,True,4.0,0.75,2
|('exit_donald', 'exit_daisy')|,1000,True,5.0,0.73055555555555562,15
|('exit_donald', 'exit_daisy')|,1000,True,6.0,0.46153846153846156,1
|('exit_donald', 'exit_daisy')|,1000,True,8.0,0.75,2
|('exit_donald', 'exit_daisy')|,1000,True,9.0,0.53846153846153844,1
|('exit_donald', 'exit_daisy')|,1000,True,11.0,0.375,1
|('exit_donald', 'exit_daisy')|,1000,True,13.0,0.5,1
|('exit_donald', 'exit_daisy')|,1000,True,15.0,1.0,1
|('exit_donald', 'exit_daisy')|,2000,True,9.0,0.54545454545454541,1
|('exit_donald', 'exit_daisy')|,2000,True,14.0,1.0,1
|('exit_donald', 'exit_daisy')|,2000,True,5.0,0.94545454545454555,10
|('exit_donald', 'exit_daisy')|,2000,True,6.0,1.0,1
|('exit_donald', 'exit_daisy')|,2000,True,15.0,1.0,1
|('exit_donald', 'exit_daisy')|,3000,True,9.0,0.4285714285714286,1
|('exit_donald', 'exit_daisy')|,3000,True,12.0,0.46153846153846156,1
|('exit_donald', 'exit_daisy')|,3000,True,5.0,0.91098901098901097,10
|('exit_donald', 'exit_daisy')|,4000,True,12.0,0.56666666666666676,1
|('exit_donald', 'exit_daisy')|,4000,True,5.0,0.92916666666666659,8
|('exit_donald', 'exit_daisy')|,5000,True,4.0,0.47058823529411759,1
|('exit_donald', 'exit_daisy')|,5000,True,5.0,0.88139386189258317,8
|('exit_donald', 'exit_daisy')|,5000,True,6.0,0.47826086956521741,1
|('exit_goofy', 'entry_minny')|,100,True,1.0,1.0,1
|('exit_goofy', 'entry_minny')|,500,True,0.0,0.0,0.0
|('exit_goofy', 'entry_minny')|,1000,True,0.0,0.0,0.0
|('exit_goofy', 'entry_minny')|,2000,True,0.0,0.0,0.0
|('exit_goofy', 'entry_minny')|,3000,True,0.0,0.0,0.0
|('exit_goofy', 'entry_minny')|,4000,True,0.0,0.0,0.0
|('exit_goofy', 'entry_minny')|,5000,True,0.0,0.0,0.0
|('entry_micky', 'entry_minny')|,100,True,3.0,0.30769230769230771,1
|('entry_micky', 'entry_minny')|,100,True,4.0,0.4285714285714286,1
|('entry_micky', 'entry_minny')|,100,True,5.0,0.64880952380952384,3
|('entry_micky', 'entry_minny')|,100,True,6.0,0.5714285714285714,1
|('entry_micky', 'entry_minny')|,100,True,9.0,0.15384615384615385,1
|('entry_micky', 'entry_minny')|,100,True,11.0,0.30769230769230771,1
|('entry_micky', 'entry_minny')|,100,True,12.0,0.55311355311355315,3
|('entry_micky', 'entry_minny')|,100,True,14.0,0.75,3
|('entry_micky', 'entry_minny')|,100,True,15.0,0.375,1
|('entry_micky', 'entry_minny')|,500,True,2.0,1.0,1
|('entry_micky', 'entry_minny')|,500,True,3.0,0.375,1
|('entry_micky', 'entry_minny')|,500,True,5.0,0.33333333333333337,1
|('entry_micky', 'entry_minny')|,500,True,6.0,0.69166666666666665,5
|('entry_micky', 'entry_minny')|,500,True,8.0,0.69696969696969702,4
|('entry_micky', 'entry_minny')|,500,True,11.0,0.69999999999999996,2
|('entry_micky', 'entry_minny')|,500,True,12.0,0.55769230769230771,2
|('entry_micky', 'entry_minny')|,500,True,13.0,0.5,1
|('entry_micky', 'entry_minny')|,500,True,14.0,0.51002331002331003,3
|('entry_micky', 'entry_minny')|,500,True,15.0,0.5,1
|('entry_micky', 'entry_minny')|,1000,True,1.0,0.5,1
|('entry_micky', 'entry_minny')|,1000,True,5.0,1.0,1
|('entry_micky', 'entry_minny')|,1000,True,6.0,1.0,2
|('entry_micky', 'entry_minny')|,1000,True,7.0,1.0,1
|('entry_micky', 'entry_minny')|,1000,True,8.0,0.375,2
|('entry_micky', 'entry_minny')|,1000,True,9.0,0.25,1
|('entry_micky', 'entry_minny')|,1000,True,10.0,0.5,1
|('entry_micky', 'entry_minny')|,1000,True,11.0,0.375,2
|('entry_micky', 'entry_minny')|,1000,True,12.0,0.25,1
|('entry_micky', 'entry_minny')|,1000,True,13.0,0.72727272727272729,2
|('entry_micky', 'entry_minny')|,1000,True,14.0,0.54545454545454541,1
|('entry_micky', 'entry_minny')|,2000,True,4.0,0.41666666666666669,1
|('entry_micky', 'entry_minny')|,2000,True,5.0,1.0,1
|('entry_micky', 'entry_minny')|,2000,True,6.0,0.625,1
|('entry_micky', 'entry_minny')|,2000,True,7.0,0.47916666666666663,2
|('entry_micky', 'entry_minny')|,2000,True,10.0,1.0,2
|('entry_micky', 'entry_minny')|,2000,True,12.0,1.0,1
|('entry_micky', 'entry_minny')|,3000,True,8.0,1.0,1
|('entry_micky', 'entry_minny')|,3000,True,10.0,1.0,1
|('entry_micky', 'entry_minny')|,3000,True,15.0,1.0,1
|('entry_micky', 'entry_minny')|,4000,True,6.0,1.0,1
|('entry_micky', 'entry_minny')|,5000,False,0.0,0.0,0.0
|('exit_donald', 'entry_micky')|,100,True,0.0,0.0,0.0
|('exit_donald', 'entry_micky')|,500,True,0.0,0.0,0.0
|('exit_donald', 'entry_micky')|,1000,True,0.0,0.0,0.0
|('exit_donald', 'entry_micky')|,2000,True,0.0,0.0,0.0
|('exit_donald', 'entry_micky')|,3000,True,0.0,0.0,0.0
|('exit_donald', 'entry_micky')|,4000,True,0.0,0.0,0.0
|('exit_donald', 'entry_micky')|,5000,True,0.0,0.0,0.0
|('entry_minny', 'entry_micky')|,100,True,0.0,1.0,1
|('entry_minny', 'entry_micky')|,100,True,9.0,0.5,1
|('entry_minny', 'entry_micky')|,100,True,10.0,0.5,1
|('entry_minny', 'entry_micky')|,500,True,0.0,0.72727272727272729,2
|('entry_minny', 'entry_micky')|,500,True,1.0,1.0,1
|('entry_minny', 'entry_micky')|,500,True,2.0,1.0,1
|('entry_minny', 'entry_micky')|,500,True,3.0,1.0,1
|('entry_minny', 'entry_micky')|,500,True,4.0,1.0,1
|('entry_minny', 'entry_micky')|,500,True,8.0,1.0,1
|('entry_minny', 'entry_micky')|,500,True,15.0,0.54545454545454553,1
|('entry_minny', 'entry_micky')|,1000,True,0.0,0.75,2
|('entry_minny', 'entry_micky')|,1000,True,3.0,0.33333333333333331,1
|('entry_minny', 'entry_micky')|,1000,True,4.0,1.0,1
|('entry_minny', 'entry_micky')|,1000,True,7.0,0.33333333333333331,1
|('entry_minny', 'entry_micky')|,1000,True,8.0,0.5,1
|('entry_minny', 'entry_micky')|,1000,True,9.0,0.39285714285714285,2
|('entry_minny', 'entry_micky')|,1000,True,10.0,0.5,1
|('entry_minny', 'entry_micky')|,1000,True,13.0,0.42857142857142855,1
|('entry_minny', 'entry_micky')|,1000,True,14.0,1.0,2
|('entry_minny', 'entry_micky')|,1000,True,15.0,0.30952380952380953,2
|('entry_minny', 'entry_micky')|,2000,True,8.0,0.72727272727272729,2
|('entry_minny', 'entry_micky')|,2000,True,4.0,0.54545454545454541,1
|('entry_minny', 'entry_micky')|,2000,True,14.0,1.0,1
|('entry_minny', 'entry_micky')|,3000,True,1.0,1.0,1
|('entry_minny', 'entry_micky')|,4000,True,0.0,0.0,0.0
|('entry_minny', 'entry_micky')|,5000,True,0.0,0.0,0.0
|('exit_goofy', 'exit_donald')|,100,True,3.0,0.5,1
|('exit_goofy', 'exit_donald')|,100,True,5.0,0.46875,2
|('exit_goofy', 'exit_donald')|,100,True,6.0,1.0,1
|('exit_goofy', 'exit_donald')|,100,True,7.0,0.5625,1
|('exit_goofy', 'exit_donald')|,100,True,8.0,0.5,1
|('exit_goofy', 'exit_donald')|,100,True,9.0,0.5,1
|('exit_goofy', 'exit_donald')|,500,True,0.0,1.0,1
|('exit_goofy', 'exit_donald')|,500,True,1.0,0.375,2
|('exit_goofy', 'exit_donald')|,500,True,2.0,0.55952380952380953,3
|('exit_goofy', 'exit_donald')|,500,True,3.0,0.2433862433862434,3
|('exit_goofy', 'exit_donald')|,500,True,4.0,0.25,1
|('exit_goofy', 'exit_donald')|,500,True,5.0,0.33850931677018636,2
|('exit_goofy', 'exit_donald')|,500,True,6.0,1.0,1
|('exit_goofy', 'exit_donald')|,500,True,7.0,0.5,1
|('exit_goofy', 'exit_donald')|,500,True,8.0,0.69565217391304346,2
|('exit_goofy', 'exit_donald')|,500,True,9.0,0.35185185185185186,3
|('exit_goofy', 'exit_donald')|,500,True,10.0,0.5,1
|('exit_goofy', 'exit_donald')|,500,True,11.0,0.27777777777777779,2
|('exit_goofy', 'exit_donald')|,500,True,12.0,0.5,1
|('exit_goofy', 'exit_donald')|,500,True,13.0,0.57638888888888895,5
|('exit_goofy', 'exit_donald')|,500,True,14.0,0.60416666666666663,3
|('exit_goofy', 'exit_donald')|,500,True,15.0,0.57246376811594202,3
|('exit_goofy', 'exit_donald')|,1000,True,0.0,0.17647058823529413,1
|('exit_goofy', 'exit_donald')|,1000,True,1.0,0.44444444444444442,1
|('exit_goofy', 'exit_donald')|,1000,True,5.0,0.75,2
|('exit_goofy', 'exit_donald')|,1000,True,6.0,0.17647058823529413,1
|('exit_goofy', 'exit_donald')|,1000,True,7.0,0.5,1
|('exit_goofy', 'exit_donald')|,1000,True,9.0,0.375,2
|('exit_goofy', 'exit_donald')|,1000,True,10.0,0.355119825708061,3
|('exit_goofy', 'exit_donald')|,1000,True,12.0,0.17647058823529413,1
|('exit_goofy', 'exit_donald')|,1000,True,14.0,0.45833333333333326,2
|('exit_goofy', 'exit_donald')|,1000,True,15.0,0.29411764705882354,1
|('exit_goofy', 'exit_donald')|,2000,True,8.0,1.0,1
|('exit_goofy', 'exit_donald')|,2000,True,1.0,1.0,1
|('exit_goofy', 'exit_donald')|,2000,True,14.0,1.0,1
|('exit_goofy', 'exit_donald')|,3000,True,4.0,1.0,1
|('exit_goofy', 'exit_donald')|,3000,True,12.0,1.0,1
|('exit_goofy', 'exit_donald')|,3000,True,5.0,1.0,2
|('exit_goofy', 'exit_donald')|,3000,True,14.0,1.0,1
|('exit_goofy', 'exit_donald')|,3000,True,13.0,1.0,1
|('exit_goofy', 'exit_donald')|,4000,True,2.0,1.0,1
|('exit_goofy', 'exit_donald')|,4000,True,10.0,1.0,1
|('exit_goofy', 'exit_donald')|,5000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_micky')|,100,True,0.0,0.0,0.0
|('exit_daisy', 'entry_micky')|,500,True,0.0,0.0,0.0
|('exit_daisy', 'entry_micky')|,1000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_micky')|,2000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_micky')|,3000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_micky')|,4000,True,0.0,0.0,0.0
|('exit_daisy', 'entry_micky')|,5000,True,0.0,0.0,0.0
|('exit_donald', 'exit_goofy')|,100,True,1.0,0.5,1
|('exit_donald', 'exit_goofy')|,100,True,5.0,0.5,1
|('exit_donald', 'exit_goofy')|,500,True,1.0,0.5,1
|('exit_donald', 'exit_goofy')|,500,True,3.0,1.0,1
|('exit_donald', 'exit_goofy')|,500,True,4.0,0.64999999999999991,4
|('exit_donald', 'exit_goofy')|,500,True,5.0,0.64285714285714279,2
|('exit_donald', 'exit_goofy')|,500,True,6.0,0.58333333333333337,3
|('exit_donald', 'exit_goofy')|,500,True,7.0,0.16666666666666671,1
|('exit_donald', 'exit_goofy')|,500,True,8.0,0.50396825396825395,3
|('exit_donald', 'exit_goofy')|,500,True,9.0,0.75,2
|('exit_donald', 'exit_goofy')|,500,True,12.0,0.2857142857142857,1
|('exit_donald', 'exit_goofy')|,500,True,13.0,0.39999999999999997,1
|('exit_donald', 'exit_goofy')|,500,True,14.0,1.0,1
|('exit_donald', 'exit_goofy')|,1000,True,1.0,0.33333333333333337,1
|('exit_donald', 'exit_goofy')|,1000,True,2.0,0.27777777777777779,1
|('exit_donald', 'exit_goofy')|,1000,True,3.0,1.0,3
|('exit_donald', 'exit_goofy')|,1000,True,4.0,1.0,1
|('exit_donald', 'exit_goofy')|,1000,True,5.0,1.0,1
|('exit_donald', 'exit_goofy')|,1000,True,6.0,1.0,2
|('exit_donald', 'exit_goofy')|,1000,True,8.0,1.0,1
|('exit_donald', 'exit_goofy')|,1000,True,9.0,0.3888888888888889,1
|('exit_donald', 'exit_goofy')|,1000,True,11.0,1.0,1
|('exit_donald', 'exit_goofy')|,2000,True,3.0,0.65000000000000002,2
|('exit_donald', 'exit_goofy')|,2000,True,4.0,0.4285714285714286,1
|('exit_donald', 'exit_goofy')|,2000,True,5.0,1.0,1
|('exit_donald', 'exit_goofy')|,2000,True,6.0,0.69999999999999996,2
|('exit_donald', 'exit_goofy')|,2000,True,8.0,1.0,2
|('exit_donald', 'exit_goofy')|,2000,True,9.0,0.5714285714285714,1
|('exit_donald', 'exit_goofy')|,2000,True,12.0,1.0,1
|('exit_donald', 'exit_goofy')|,2000,True,14.0,0.30000000000000004,1
|('exit_donald', 'exit_goofy')|,3000,True,11.0,1.0,1
|('exit_donald', 'exit_goofy')|,4000,True,9.0,1.0,1
|('exit_donald', 'exit_goofy')|,5000,True,2.0,1.0,1
|('entry_minny', 'exit_donald')|,100,True,1.0,1.0,1
|('entry_minny', 'exit_donald')|,500,True,0.0,0.0,0.0
|('entry_minny', 'exit_donald')|,1000,True,0.0,0.0,0.0
|('entry_minny', 'exit_donald')|,2000,True,0.0,0.0,0.0
|('entry_minny', 'exit_donald')|,3000,True,0.0,0.0,0.0
|('entry_minny', 'exit_donald')|,4000,True,0.0,0.0,0.0
|('entry_minny', 'exit_donald')|,5000,True,0.0,0.0,0.0
|('entry_micky', 'exit_donald')|,100,True,8.0,0.26800000000000002,1
|('entry_micky', 'exit_donald')|,100,True,4.0,0.3506263432012236,2
|('entry_micky', 'exit_donald')|,100,True,5.0,0.74819088185914273,7
|('entry_micky', 'exit_donald')|,100,True,6.0,0.27734217506631298,2
|('entry_micky', 'exit_donald')|,100,True,7.0,0.2387267904509284,1
|('entry_micky', 'exit_donald')|,500,False,0.0,0.0,0.0
|('entry_micky', 'exit_donald')|,1000,False,0.0,0.0,0.0
